player_link,player,team,start_date,end_date
https://en.khl.ru/players/15040/?idplayer=15040&PAGEN_1=1,Artyom Gordeyev,Salavat Yulaev,5 Jan 2014,7 Jan 2014
https://en.khl.ru/players/15040/?idplayer=15040&PAGEN_1=1,Artyom Gordeyev,Spartak,15 Sep 2012,7 Oct 2012
https://en.khl.ru/players/15040/?idplayer=15040&PAGEN_1=1,Artyom Gordeyev,Salavat Yulaev,25 Sep 2008,11 Jan 2011
https://en.khl.ru/players/27208/?idplayer=27208&PAGEN_1=1,Mikhail Gordeyev,HC Sochi,4 Sep 2019,13 Sep 2020
https://en.khl.ru/players/30300/?idplayer=30300&PAGEN_1=1,Alexander Gordin,HC Sochi,16 Nov 2021,24 Feb 2023
https://en.khl.ru/players/30300/?idplayer=30300&PAGEN_1=1,Alexander Gordin,SKA,25 Sep 2020,25 Sep 2020
https://en.khl.ru/players/6300/?idplayer=6300&PAGEN_1=1,Viktor Gordiyuk,SKA,13 Jan 2009,5 Mar 2009
https://en.khl.ru/players/6300/?idplayer=6300&PAGEN_1=1,Viktor Gordiyuk,Khimik,3 Sep 2008,9 Jan 2009
https://en.khl.ru/players/17125/?idplayer=17125&PAGEN_1=1,Maxim Gorechishnikov,Traktor,14 Nov 2012,26 Dec 2012
https://en.khl.ru/players/3539/?idplayer=3539&PAGEN_1=1,Alexander M. Gorelov,Khimik,3 Sep 2008,30 Oct 2008
https://en.khl.ru/players/17280/?idplayer=17280&PAGEN_1=1,Brandon Gormley,HC Sochi,14 Sep 2022,2 Feb 2023
https://en.khl.ru/players/17280/?idplayer=17280&PAGEN_1=1,Brandon Gormley,Lokomotiv,5 Jan 2022,5 Mar 2022
https://en.khl.ru/players/17280/?idplayer=17280&PAGEN_1=1,Brandon Gormley,Dinamo R,2 Sep 2021,20 Dec 2021
https://en.khl.ru/players/15268/?idplayer=15268&PAGEN_1=1,Igor Gorokhov,Amur,19 Sep 2009,7 Feb 2010
https://en.khl.ru/players/4804/?idplayer=4804&PAGEN_1=1,Ilya Gorokhov,Amur,26 Dec 2016,18 Feb 2017
https://en.khl.ru/players/4804/?idplayer=4804&PAGEN_1=1,Ilya Gorokhov,HC Sochi,23 Aug 2016,3 Dec 2016
https://en.khl.ru/players/4804/?idplayer=4804&PAGEN_1=1,Ilya Gorokhov,Lokomotiv,10 Sep 2013,29 Feb 2016
https://en.khl.ru/players/4804/?idplayer=4804&PAGEN_1=1,Ilya Gorokhov,OHC Dynamo M,17 Sep 2011,17 Apr 2013
https://en.khl.ru/players/4804/?idplayer=4804&PAGEN_1=1,Ilya Gorokhov,Atlant,11 Sep 2010,16 Apr 2011
https://en.khl.ru/players/4804/?idplayer=4804&PAGEN_1=1,Ilya Gorokhov,Salavat Yulaev,12 Sep 2009,10 Apr 2010
https://en.khl.ru/players/4804/?idplayer=4804&PAGEN_1=1,Ilya Gorokhov,Lokomotiv,13 Sep 2008,23 Mar 2009
https://en.khl.ru/players/23468/?idplayer=23468&PAGEN_1=1,Pavel Gorokhov,Vityaz,25 Aug 2017,21 Nov 2017
https://en.khl.ru/players/13784/?idplayer=13784&PAGEN_1=1,Alexander Goroshansky,Admiral,4 Sep 2014,24 Feb 2015
https://en.khl.ru/players/13784/?idplayer=13784&PAGEN_1=1,Alexander Goroshansky,Salavat Yulaev,11 Dec 2013,13 Dec 2013
https://en.khl.ru/players/13784/?idplayer=13784&PAGEN_1=1,Alexander Goroshansky,Torpedo,27 Dec 2010,11 Dec 2011
https://en.khl.ru/players/13784/?idplayer=13784&PAGEN_1=1,Alexander Goroshansky,Amur,11 Nov 2009,26 Jan 2010
https://en.khl.ru/players/13784/?idplayer=13784&PAGEN_1=1,Alexander Goroshansky,Dynamo M,3 Sep 2008,27 Mar 2009
https://en.khl.ru/players/17886/?idplayer=17886&PAGEN_1=1,Oleg Goroshko,Dinamo Mn,12 Sep 2011,18 Feb 2016
https://en.khl.ru/players/6301/?idplayer=6301&PAGEN_1=1,Konstantin Gorovikov,OHC Dynamo M,8 Sep 2010,16 Mar 2017
https://en.khl.ru/players/6301/?idplayer=6301&PAGEN_1=1,Konstantin Gorovikov,SKA,3 Sep 2008,14 Mar 2010
https://en.khl.ru/players/16502/?idplayer=16502&PAGEN_1=1,Alexander L. Gorshkov,Admiral,2 Sep 2022,26 Mar 2023
https://en.khl.ru/players/16502/?idplayer=16502&PAGEN_1=1,Alexander L. Gorshkov,Amur,13 Sep 2017,10 Jan 2022
https://en.khl.ru/players/16502/?idplayer=16502&PAGEN_1=1,Alexander L. Gorshkov,Admiral,4 Sep 2014,3 Sep 2017
https://en.khl.ru/players/33908/?idplayer=33908&PAGEN_1=1,Yegor A. Gorshkov,Lokomotiv,25 Sep 2020,25 Sep 2020
https://en.khl.ru/players/30204/?idplayer=30204&PAGEN_1=1,Alexei E. Goryachev,Lokomotiv,25 Sep 2020,25 Sep 2020
https://en.khl.ru/players/9833/?idplayer=9833&PAGEN_1=1,Stepan Goryachevskikh,Dinamo Mn,25 Oct 2017,25 Oct 2017
https://en.khl.ru/players/9833/?idplayer=9833&PAGEN_1=1,Stepan Goryachevskikh,Severstal,29 Dec 2015,18 Feb 2016
https://en.khl.ru/players/9833/?idplayer=9833&PAGEN_1=1,Stepan Goryachevskikh,Ugra,4 Sep 2014,24 Feb 2015
https://en.khl.ru/players/9833/?idplayer=9833&PAGEN_1=1,Stepan Goryachevskikh,Donbass,6 Sep 2012,8 Jan 2013
https://en.khl.ru/players/34397/?idplayer=34397&PAGEN_1=1,Mikhail Goryunov-Rolgizer,Traktor,7 Feb 2021,26 Feb 2023
https://en.khl.ru/players/16034/?idplayer=16034&PAGEN_1=1,Kirill Gotovets,Dynamo Msk,3 Sep 2022,12 Mar 2023
https://en.khl.ru/players/16034/?idplayer=16034&PAGEN_1=1,Kirill Gotovets,Avangard,7 Sep 2020,30 Mar 2022
https://en.khl.ru/players/16034/?idplayer=16034&PAGEN_1=1,Kirill Gotovets,Dinamo Mn,24 Nov 2016,27 Feb 2020
https://en.khl.ru/players/18978/?idplayer=18978&PAGEN_1=1,Roman Graborenko,Neftekhimik,4 Sep 2020,27 Sep 2020
https://en.khl.ru/players/18978/?idplayer=18978&PAGEN_1=1,Roman Graborenko,Kunlun RS,21 Oct 2017,28 Jan 2018
https://en.khl.ru/players/18978/?idplayer=18978&PAGEN_1=1,Roman Graborenko,Neftekhimik,22 Aug 2017,11 Oct 2017
https://en.khl.ru/players/18978/?idplayer=18978&PAGEN_1=1,Roman Graborenko,Dinamo Mn,11 Dec 2016,1 Mar 2017
https://en.khl.ru/players/13034/?idplayer=13034&PAGEN_1=1,Mikhail Grabovsky,CSKA,27 Sep 2012,4 Jan 2013
https://en.khl.ru/players/15114/?idplayer=15114&PAGEN_1=1,Evgeny Grachyov,Admiral,6 Sep 2021,26 Mar 2023
https://en.khl.ru/players/15114/?idplayer=15114&PAGEN_1=1,Evgeny Grachyov,Dinamo R,1 Oct 2020,27 Feb 2021
https://en.khl.ru/players/15114/?idplayer=15114&PAGEN_1=1,Evgeny Grachyov,Avangard,1 Sep 2019,11 Mar 2020
https://en.khl.ru/players/15114/?idplayer=15114&PAGEN_1=1,Evgeny Grachyov,Avtomobilist,27 Sep 2018,22 Mar 2019
https://en.khl.ru/players/15114/?idplayer=15114&PAGEN_1=1,Evgeny Grachyov,Torpedo,25 Aug 2016,7 Mar 2018
https://en.khl.ru/players/15114/?idplayer=15114&PAGEN_1=1,Evgeny Grachyov,Amur,26 Aug 2015,18 Feb 2016
https://en.khl.ru/players/15114/?idplayer=15114&PAGEN_1=1,Evgeny Grachyov,Lokomotiv,6 Sep 2014,7 Mar 2015
https://en.khl.ru/players/15114/?idplayer=15114&PAGEN_1=1,Evgeny Grachyov,Admiral,11 Sep 2013,14 Mar 2014
https://en.khl.ru/players/24691/?idplayer=24691&PAGEN_1=1,German Grachyov,Severstal,9 Dec 2018,30 Jan 2020
https://en.khl.ru/players/17192/?idplayer=17192&PAGEN_1=1,Maxim Grachyov,Sibir,6 Sep 2012,30 Nov 2012
https://en.khl.ru/players/17192/?idplayer=17192&PAGEN_1=1,Maxim Grachyov,Severstal,15 Sep 2010,3 Mar 2011
https://en.khl.ru/players/20708/?idplayer=20708&PAGEN_1=1,Marc-Andre Gragnani,Dinamo Mn,2 Sep 2019,27 Feb 2020
https://en.khl.ru/players/20708/?idplayer=20708&PAGEN_1=1,Marc-Andre Gragnani,Kunlun RS,3 Sep 2018,1 Nov 2018
https://en.khl.ru/players/20708/?idplayer=20708&PAGEN_1=1,Marc-Andre Gragnani,Dinamo Mn,6 Sep 2016,1 Mar 2018
https://en.khl.ru/players/20708/?idplayer=20708&PAGEN_1=1,Marc-Andre Gragnani,Lev Pr,8 Sep 2013,30 Apr 2014
https://en.khl.ru/players/41861/?idplayer=41861&PAGEN_1=1,Jesse Graham,Barys,3 Sep 2022,24 Feb 2023
https://en.khl.ru/players/15208/?idplayer=15208&PAGEN_1=1,John Grahame,Avangard,3 Sep 2008,1 Dec 2008
https://en.khl.ru/players/16962/?idplayer=16962&PAGEN_1=1,Dominik Granak,OHC Dynamo M,8 Sep 2010,17 Mar 2014
https://en.khl.ru/players/17565/?idplayer=17565&PAGEN_1=1,Markus Granlund,Salavat Yulaev,3 Sep 2020,5 Jan 2022
https://en.khl.ru/players/31481/?idplayer=31481&PAGEN_1=1,Alex Grant,Barys,25 Nov 2022,24 Feb 2023
https://en.khl.ru/players/31481/?idplayer=31481&PAGEN_1=1,Alex Grant,SKA,3 Sep 2022,17 Nov 2022
https://en.khl.ru/players/31481/?idplayer=31481&PAGEN_1=1,Alex Grant,Jokerit,3 Sep 2018,5 Jan 2022
https://en.khl.ru/players/40685/?idplayer=40685&PAGEN_1=1,Tyler Graovac,Vityaz,3 Sep 2022,5 Mar 2023
https://en.khl.ru/players/40685/?idplayer=40685&PAGEN_1=1,Tyler Graovac,Dinamo Mn,3 Sep 2021,8 Mar 2022
https://en.khl.ru/players/16440/?idplayer=16440&PAGEN_1=1,Josh Gratton,Barys,14 Sep 2011,24 Nov 2013
https://en.khl.ru/players/16440/?idplayer=16440&PAGEN_1=1,Josh Gratton,Vityaz,16 Jan 2010,18 Feb 2011
https://en.khl.ru/players/14334/?idplayer=14334&PAGEN_1=1,Ilya Grebennikov,SKA,31 Aug 2015,8 Sep 2015
https://en.khl.ru/players/17829/?idplayer=17829&PAGEN_1=1,Svyatoslav Grebenshchikov,SKA,8 Jan 2023,12 Apr 2023
https://en.khl.ru/players/17829/?idplayer=17829&PAGEN_1=1,Svyatoslav Grebenshchikov,Admiral,21 Sep 2022,8 Dec 2022
https://en.khl.ru/players/17829/?idplayer=17829&PAGEN_1=1,Svyatoslav Grebenshchikov,Amur,3 Nov 2021,10 Jan 2022
https://en.khl.ru/players/17829/?idplayer=17829&PAGEN_1=1,Svyatoslav Grebenshchikov,Vityaz,2 Sep 2019,6 Oct 2021
https://en.khl.ru/players/17829/?idplayer=17829&PAGEN_1=1,Svyatoslav Grebenshchikov,HC Sochi,29 Oct 2016,8 Dec 2017
https://en.khl.ru/players/17829/?idplayer=17829&PAGEN_1=1,Svyatoslav Grebenshchikov,SKA,26 Mar 2014,23 Sep 2016
https://en.khl.ru/players/17130/?idplayer=17130&PAGEN_1=1,Vladimir Grebenshchikov,Barys,17 Sep 2013,4 Dec 2014
https://en.khl.ru/players/11/?idplayer=11&PAGEN_1=1,Denis Grebeshkov,Vityaz,6 Sep 2014,24 Feb 2015
https://en.khl.ru/players/11/?idplayer=11&PAGEN_1=1,Denis Grebeshkov,Ugra,2 Nov 2012,17 Feb 2013
https://en.khl.ru/players/11/?idplayer=11&PAGEN_1=1,Denis Grebeshkov,SKA,9 Sep 2010,26 Oct 2012
https://en.khl.ru/players/38614/?idplayer=38614&PAGEN_1=1,Nikita Grebyonkin,Amur,20 Oct 2022,25 Feb 2023
https://en.khl.ru/players/38614/?idplayer=38614&PAGEN_1=1,Nikita Grebyonkin,Metallurg Mg,6 Dec 2021,4 Oct 2022
https://en.khl.ru/players/15311/?idplayer=15311&PAGEN_1=1,Martin Grenier,Traktor,4 Sep 2008,15 Mar 2010
https://en.khl.ru/players/14843/?idplayer=14843&PAGEN_1=1,Andrei Grenkov,Atlant,13 Sep 2009,13 Sep 2009
https://en.khl.ru/players/19758/?idplayer=19758&PAGEN_1=1,Dmitry Grents,Barys,25 Aug 2015,6 Dec 2020
https://en.khl.ru/players/35213/?idplayer=35213&PAGEN_1=1,Vyacheslav Gretsky,Amur,2 Sep 2022,25 Feb 2023
https://en.khl.ru/players/35213/?idplayer=35213&PAGEN_1=1,Vyacheslav Gretsky,Dinamo Mn,2 Sep 2019,23 Feb 2020
https://en.khl.ru/players/3407/?idplayer=3407&PAGEN_1=1,Sergei Gribanov,Metallurg Nk,25 Dec 2009,7 Mar 2010
https://en.khl.ru/players/23590/?idplayer=23590&PAGEN_1=1,Gustavs Grigals,Dinamo R,28 Oct 2016,28 Oct 2016
https://en.khl.ru/players/16004/?idplayer=16004&PAGEN_1=1,Evgeny Grigorenko,Severstal,21 Oct 2018,29 Nov 2018
https://en.khl.ru/players/16004/?idplayer=16004&PAGEN_1=1,Evgeny Grigorenko,Admiral,24 Aug 2017,29 Oct 2017
https://en.khl.ru/players/16004/?idplayer=16004&PAGEN_1=1,Evgeny Grigorenko,Ak Bars,13 Dec 2016,13 Dec 2016
https://en.khl.ru/players/16004/?idplayer=16004&PAGEN_1=1,Evgeny Grigorenko,Neftekhimik,22 Dec 2014,10 Nov 2016
https://en.khl.ru/players/16004/?idplayer=16004&PAGEN_1=1,Evgeny Grigorenko,Metallurg Mg,12 Sep 2012,13 Dec 2014
https://en.khl.ru/players/4481/?idplayer=4481&PAGEN_1=1,Igor Grigorenko,Metallurg Mg,27 Aug 2017,28 Oct 2017
https://en.khl.ru/players/4481/?idplayer=4481&PAGEN_1=1,Igor Grigorenko,Salavat Yulaev,25 Aug 2015,2 Mar 2017
https://en.khl.ru/players/4481/?idplayer=4481&PAGEN_1=1,Igor Grigorenko,CSKA,13 Oct 2012,7 Apr 2015
https://en.khl.ru/players/4481/?idplayer=4481&PAGEN_1=1,Igor Grigorenko,Salavat Yulaev,2 Sep 2008,7 Oct 2012
https://en.khl.ru/players/16874/?idplayer=16874&PAGEN_1=1,Mikhail Grigorenko,CSKA,21 Aug 2017,29 Apr 2023
https://en.khl.ru/players/19044/?idplayer=19044&PAGEN_1=1,Kirill Grigoryev,Severstal,13 Sep 2012,27 Nov 2013
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Barys,3 Sep 2022,14 Jan 2023
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Metallurg Mg,15 Nov 2021,11 Apr 2022
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Dynamo Msk,2 Sep 2019,24 Mar 2021
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Spartak,2 Oct 2018,6 Mar 2019
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Torpedo,24 Aug 2017,16 Jan 2018
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Avangard,28 Dec 2016,19 Mar 2017
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Admiral,8 Nov 2016,23 Dec 2016
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Lokomotiv,25 Aug 2015,29 Feb 2016
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Torpedo,6 Sep 2013,15 Feb 2015
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Barys,6 Sep 2012,5 Mar 2013
https://en.khl.ru/players/14867/?idplayer=14867&PAGEN_1=1,Mikhail Grigoryev,Salavat Yulaev,12 Sep 2009,9 Mar 2012
https://en.khl.ru/players/20039/?idplayer=20039&PAGEN_1=1,Ralfs Grinbergs,Dinamo R,6 Oct 2014,24 Feb 2015
https://en.khl.ru/players/28080/?idplayer=28080&PAGEN_1=1,Ricards Grinbergs,Dinamo R,16 Sep 2019,17 Nov 2019
https://en.khl.ru/players/18386/?idplayer=18386&PAGEN_1=1,Nils Grinfogels,Dinamo R,4 Mar 2014,5 Oct 2015
https://en.khl.ru/players/24800/?idplayer=24800&PAGEN_1=1,Andrei Grishakov,Traktor,7 Sep 2019,2 Nov 2019
https://en.khl.ru/players/14769/?idplayer=14769&PAGEN_1=1,Alexei Grishin,Spartak,5 Dec 2018,3 Dec 2020
https://en.khl.ru/players/14769/?idplayer=14769&PAGEN_1=1,Alexei Grishin,SKA,12 Nov 2014,22 Nov 2014
https://en.khl.ru/players/14769/?idplayer=14769&PAGEN_1=1,Alexei Grishin,Vityaz,6 Sep 2014,2 Nov 2014
https://en.khl.ru/players/14769/?idplayer=14769&PAGEN_1=1,Alexei Grishin,Spartak,13 Nov 2013,4 Mar 2014
https://en.khl.ru/players/14769/?idplayer=14769&PAGEN_1=1,Alexei Grishin,Salavat Yulaev,8 Sep 2013,2 Oct 2013
https://en.khl.ru/players/14769/?idplayer=14769&PAGEN_1=1,Alexei Grishin,Metallurg Nk,10 Sep 2012,17 Feb 2013
https://en.khl.ru/players/14769/?idplayer=14769&PAGEN_1=1,Alexei Grishin,Vityaz,2 Sep 2008,4 Jan 2009
https://en.khl.ru/players/30440/?idplayer=30440&PAGEN_1=1,Arseny Gritsyuk,Avangard,1 Oct 2020,9 Apr 2023
https://en.khl.ru/players/31232/?idplayer=31232&PAGEN_1=1,Mario Grman,Slovan,2 Sep 2018,22 Feb 2019
https://en.khl.ru/players/5329/?idplayer=5329&PAGEN_1=1,Alexander Gromov,Khimik,3 Sep 2008,21 Jan 2009
https://en.khl.ru/players/16025/?idplayer=16025&PAGEN_1=1,Dmitry An. Gromov,Severstal,1 Nov 2009,27 Dec 2010
https://en.khl.ru/players/15267/?idplayer=15267&PAGEN_1=1,Kirill Gromov,Amur,2 Sep 2008,18 Oct 2008
https://en.khl.ru/players/22615/?idplayer=22615&PAGEN_1=1,Nikita Gromov,Lokomotiv,15 Nov 2017,10 Dec 2017
https://en.khl.ru/players/30542/?idplayer=30542&PAGEN_1=1,Maxim E. Groshev,SKA,12 Nov 2020,9 Feb 2023
https://en.khl.ru/players/30542/?idplayer=30542&PAGEN_1=1,Maxim E. Groshev,Neftekhimik,2 Sep 2019,30 Oct 2020
https://en.khl.ru/players/23499/?idplayer=23499&PAGEN_1=1,Vladislav Gross,Dinamo R,30 Dec 2021,3 Jan 2022
https://en.khl.ru/players/23499/?idplayer=23499&PAGEN_1=1,Vladislav Gross,Avtomobilist,26 Nov 2016,27 Feb 2021
https://en.khl.ru/players/5307/?idplayer=5307&PAGEN_1=1,Denis Grot,Ugra,14 Oct 2013,19 Oct 2013
https://en.khl.ru/players/5307/?idplayer=5307&PAGEN_1=1,Denis Grot,Neftekhimik,11 Oct 2012,8 Sep 2013
https://en.khl.ru/players/5307/?idplayer=5307&PAGEN_1=1,Denis Grot,Amur,25 Dec 2011,5 Mar 2012
https://en.khl.ru/players/5307/?idplayer=5307&PAGEN_1=1,Denis Grot,Torpedo,9 Sep 2010,28 Nov 2011
https://en.khl.ru/players/5307/?idplayer=5307&PAGEN_1=1,Denis Grot,Avtomobilist,18 Oct 2009,15 Mar 2010
https://en.khl.ru/players/5307/?idplayer=5307&PAGEN_1=1,Denis Grot,Sibir,3 Sep 2008,25 Feb 2009
https://en.khl.ru/players/16869/?idplayer=16869&PAGEN_1=1,Danny Groulx,Ugra,14 Oct 2011,7 Mar 2012
https://en.khl.ru/players/16869/?idplayer=16869&PAGEN_1=1,Danny Groulx,Dinamo Mn,16 Sep 2011,27 Sep 2011
https://en.khl.ru/players/16869/?idplayer=16869&PAGEN_1=1,Danny Groulx,Torpedo,9 Sep 2010,20 Feb 2011
https://en.khl.ru/players/35064/?idplayer=35064&PAGEN_1=1,Vladimir Grudinin,CSKA,2 Nov 2021,5 Jan 2023
https://en.khl.ru/players/26874/?idplayer=26874&PAGEN_1=1,Grigory Gryaznov,SKA,20 Sep 2020,1 Feb 2023
https://en.khl.ru/players/23743/?idplayer=23743&PAGEN_1=1,Stepan Grymzin,Ugra,30 Nov 2017,1 Mar 2018
https://en.khl.ru/players/15990/?idplayer=15990&PAGEN_1=1,Danil Gubarev,Traktor,21 Sep 2014,22 Feb 2019
https://en.khl.ru/players/5031/?idplayer=5031&PAGEN_1=1,Oleg Gubin,Spartak,11 Dec 2017,10 Jan 2018
https://en.khl.ru/players/5031/?idplayer=5031&PAGEN_1=1,Oleg Gubin,Amur,22 Aug 2017,18 Oct 2017
https://en.khl.ru/players/5031/?idplayer=5031&PAGEN_1=1,Oleg Gubin,Avtomobilist,11 Nov 2016,18 Feb 2017
https://en.khl.ru/players/5031/?idplayer=5031&PAGEN_1=1,Oleg Gubin,Sibir,1 Feb 2013,8 Nov 2016
https://en.khl.ru/players/5031/?idplayer=5031&PAGEN_1=1,Oleg Gubin,Spartak,26 Sep 2010,30 Jan 2013
https://en.khl.ru/players/5031/?idplayer=5031&PAGEN_1=1,Oleg Gubin,Severstal,3 Sep 2008,23 Sep 2010
https://en.khl.ru/players/16745/?idplayer=16745&PAGEN_1=1,Kristers Gudlevskis,Dinamo R,24 Dec 2010,25 Sep 2019
https://en.khl.ru/players/20690/?idplayer=20690&PAGEN_1=1,Milan Gulas,Metallurg Mg,30 Jan 2013,17 Nov 2013
https://en.khl.ru/players/3995/?idplayer=3995&PAGEN_1=1,Alexander Gulyavtsev,Avtomobilist,11 Sep 2009,3 Feb 2011
https://en.khl.ru/players/15410/?idplayer=15410&PAGEN_1=1,Ivan Gulyayev,Avtomobilist,23 Aug 2016,27 Oct 2016
https://en.khl.ru/players/40811/?idplayer=40811&PAGEN_1=1,Mikhail Gulyayev,Avangard,15 Sep 2022,26 Feb 2023
https://en.khl.ru/players/22345/?idplayer=22345&PAGEN_1=1,Ryan Gunderson,Dinamo Mn,25 Aug 2015,18 Feb 2016
https://en.khl.ru/players/22345/?idplayer=22345&PAGEN_1=1,Ryan Gunderson,Jokerit,4 Sep 2014,19 Mar 2015
https://en.khl.ru/players/27292/?idplayer=27292&PAGEN_1=1,Jianing Guo,Kunlun RS,4 Sep 2021,26 Feb 2023
https://en.khl.ru/players/16356/?idplayer=16356&PAGEN_1=1,Yefim Gurkin,Avtomobilist,3 Sep 2021,14 Mar 2023
https://en.khl.ru/players/16356/?idplayer=16356&PAGEN_1=1,Yefim Gurkin,Sibir,3 Sep 2020,27 Feb 2021
https://en.khl.ru/players/16356/?idplayer=16356&PAGEN_1=1,Yefim Gurkin,Avtomobilist,6 Sep 2018,6 Mar 2020
https://en.khl.ru/players/16356/?idplayer=16356&PAGEN_1=1,Yefim Gurkin,Lada,25 Sep 2015,1 Mar 2018
https://en.khl.ru/players/16356/?idplayer=16356&PAGEN_1=1,Yefim Gurkin,Salavat Yulaev,12 Sep 2011,11 Mar 2014
https://en.khl.ru/players/23188/?idplayer=23188&PAGEN_1=1,Dmitry Gurkov,Barys,20 Sep 2016,24 Feb 2023
https://en.khl.ru/players/21080/?idplayer=21080&PAGEN_1=1,Denis Guryanov,Lada,4 Sep 2014,18 Feb 2016
https://en.khl.ru/players/15926/?idplayer=15926&PAGEN_1=1,Georgy Guryanov,CSKA,22 Sep 2009,7 Jan 2010
https://en.khl.ru/players/33572/?idplayer=33572&PAGEN_1=1,Yegor Gurzanov,SKA,19 Nov 2022,19 Nov 2022
https://en.khl.ru/players/27480/?idplayer=27480&PAGEN_1=1,Dias Guseinov,Barys,3 Sep 2022,3 Nov 2022
https://en.khl.ru/players/15116/?idplayer=15116&PAGEN_1=1,Dmitry Y. Gusev,Metallurg Nk,5 Mar 2010,7 Mar 2010
https://en.khl.ru/players/16006/?idplayer=16006&PAGEN_1=1,Nikita Gusev,SKA,22 Oct 2015,6 Apr 2023
https://en.khl.ru/players/16006/?idplayer=16006&PAGEN_1=1,Nikita Gusev,Ugra,10 Sep 2013,19 Oct 2015
https://en.khl.ru/players/16006/?idplayer=16006&PAGEN_1=1,Nikita Gusev,Amur,21 Nov 2012,17 Feb 2013
https://en.khl.ru/players/16006/?idplayer=16006&PAGEN_1=1,Nikita Gusev,CSKA,28 Nov 2010,22 Sep 2012
https://en.khl.ru/players/6485/?idplayer=6485&PAGEN_1=1,Sergei V. Gusev,Ugra,23 Aug 2016,9 Dec 2016
https://en.khl.ru/players/6485/?idplayer=6485&PAGEN_1=1,Sergei V. Gusev,Avangard,1 Dec 2015,20 Mar 2016
https://en.khl.ru/players/6485/?idplayer=6485&PAGEN_1=1,Sergei V. Gusev,Avtomobilist,6 Sep 2013,19 Nov 2015
https://en.khl.ru/players/6485/?idplayer=6485&PAGEN_1=1,Sergei V. Gusev,Avangard,1 Feb 2013,16 Mar 2013
https://en.khl.ru/players/6485/?idplayer=6485&PAGEN_1=1,Sergei V. Gusev,Avtomobilist,8 Sep 2012,30 Jan 2013
https://en.khl.ru/players/6485/?idplayer=6485&PAGEN_1=1,Sergei V. Gusev,Avangard,16 Sep 2011,25 Apr 2012
https://en.khl.ru/players/6485/?idplayer=6485&PAGEN_1=1,Sergei V. Gusev,SKA,3 Sep 2008,20 Mar 2011
https://en.khl.ru/players/3848/?idplayer=3848&PAGEN_1=1,Vladimir V. Gusev,Metallurg Nk,3 Sep 2008,18 Nov 2010
https://en.khl.ru/players/5215/?idplayer=5215&PAGEN_1=1,Alexander Guskov,Neftekhimik,11 Oct 2014,22 Oct 2014
https://en.khl.ru/players/5215/?idplayer=5215&PAGEN_1=1,Alexander Guskov,Severstal,23 Nov 2013,29 Dec 2013
https://en.khl.ru/players/5215/?idplayer=5215&PAGEN_1=1,Alexander Guskov,Traktor,4 Sep 2013,16 Oct 2013
https://en.khl.ru/players/5215/?idplayer=5215&PAGEN_1=1,Alexander Guskov,Lokomotiv,15 Oct 2012,2 Mar 2013
https://en.khl.ru/players/5215/?idplayer=5215&PAGEN_1=1,Alexander Guskov,CSKA,12 Sep 2011,8 Oct 2012
https://en.khl.ru/players/5215/?idplayer=5215&PAGEN_1=1,Alexander Guskov,Lokomotiv,2 Sep 2008,2 Apr 2011
https://en.khl.ru/players/29136/?idplayer=29136&PAGEN_1=1,Matvei Guskov,CSKA,22 Dec 2020,21 Apr 2023
https://en.khl.ru/players/32393/?idplayer=32393&PAGEN_1=1,Yegor V. Guskov,Lokomotiv,17 Oct 2021,7 Mar 2022
https://en.khl.ru/players/33536/?idplayer=33536&PAGEN_1=1,Nikita Guslistov,Severstal,1 Nov 2020,14 Mar 2023
https://en.khl.ru/players/4193/?idplayer=4193&PAGEN_1=1,Ravil Gusmanov,Traktor,6 Dec 2008,15 Mar 2010
https://en.khl.ru/players/4193/?idplayer=4193&PAGEN_1=1,Ravil Gusmanov,Metallurg Mg,3 Sep 2008,29 Nov 2008
https://en.khl.ru/players/22260/?idplayer=22260&PAGEN_1=1,Erik Gustafsson,Neftekhimik,17 Nov 2017,5 Mar 2018
https://en.khl.ru/players/22260/?idplayer=22260&PAGEN_1=1,Erik Gustafsson,Avangard,4 Sep 2014,3 Nov 2017
https://en.khl.ru/players/29928/?idplayer=29928&PAGEN_1=1,Daniil Gutik,Admiral,19 Nov 2021,26 Mar 2023
https://en.khl.ru/players/4580/?idplayer=4580&PAGEN_1=1,Alexander Gutov,Amur,2 Sep 2008,26 Feb 2009
https://en.khl.ru/players/22372/?idplayer=22372&PAGEN_1=1,Frank Gymer,Jokerit,29 Nov 2015,27 Feb 2017
